# Matrix with as entries the values of fidelity dimension times x iterations
9.924483807093736898e-01,9.926129776941535754e-01,9.953498257622871437e-01,9.938166754812893799e-01,9.914062419604747767e-01,9.936515244095063260e-01,9.902894100639219044e-01,9.926046544638454927e-01,9.880432224277976294e-01,9.927024897965676109e-01,9.906855821991298328e-01,9.899690073888534059e-01,9.885327037184654664e-01,9.939120136817207740e-01,9.933911583998074057e-01,9.895009150717007929e-01,9.905926800984611313e-01,9.928135168119507359e-01,9.920455193050140563e-01,9.901352449045633941e-01,9.951821699897700491e-01,9.937822234452733383e-01,9.872347910275093286e-01,9.938374960213041120e-01,9.941305603443199024e-01,9.921181109302955603e-01,9.897274522447795375e-01,9.932042893239233505e-01,9.917311740366626660e-01,9.920497141753503723e-01,9.917713031339208118e-01,9.924465993541645714e-01,9.928484821080019174e-01,9.924488071968665670e-01,9.889008834367082335e-01
9.960778500884303055e-01,9.980041219075805881e-01,9.991421671875058141e-01,9.953571760939170510e-01,9.977565286563296887e-01,9.977830591573104702e-01,9.962785507859077683e-01,9.960413825582128400e-01,9.964454356309453420e-01,9.958843188033165150e-01,9.947093120622507723e-01,9.973597847481068257e-01,9.956837119183605811e-01,9.961974878136874434e-01,9.968441754130854537e-01,9.983343281475259845e-01,9.986086545046554130e-01,9.972776436044406001e-01,9.977032756447631323e-01,9.967867717847272990e-01,9.981207908822226083e-01,9.977428294653349905e-01,9.973012365455825590e-01,9.955974494698536237e-01,9.958323082634420453e-01,9.976742474117719084e-01,9.959978697029275851e-01,9.952529773442124750e-01,9.970705999095509364e-01,9.954189569079364697e-01,9.969984101169840907e-01,9.982135015367211706e-01,9.966664479772219254e-01,9.967797631989064877e-01,9.986189291835311233e-01
9.993796870995929060e-01,9.991749927874349346e-01,9.976191935372806796e-01,9.988205770819191809e-01,9.997284174695503234e-01,9.993441653598723606e-01,9.990944659326912447e-01,9.992518198641632265e-01,9.990149478051730814e-01,9.993490842600595281e-01,9.986637619752291029e-01,9.994096192543843182e-01,9.997768480016726578e-01,9.991485168672902262e-01,9.995382297058522658e-01,9.991979144201937890e-01,9.938776461890986846e-01,9.996138420553967174e-01,9.984865713276803723e-01,9.998246601133222722e-01,9.994940971369412619e-01,9.995039903448224017e-01,9.991642266793298033e-01,9.975121004310598671e-01,9.974717812003849327e-01,9.993291612021555359e-01,9.998349659219977204e-01,9.997059427767017725e-01,9.993185801812628499e-01,9.971347700333093034e-01,9.988663877611405617e-01,9.993073489713629742e-01,9.994430832845051516e-01,9.988603894153786911e-01,9.995692708078289801e-01
9.990426966751108084e-01,9.995118715964209644e-01,9.995042542143419695e-01,9.998514927400894425e-01,9.993125927331785174e-01,9.994777631567376419e-01,9.994032714212283119e-01,9.993987243118881425e-01,9.993881047991397537e-01,9.993747290171188791e-01,9.994468623515639916e-01,9.997283168775038531e-01,9.997559428947468962e-01,9.993535793168261128e-01,9.996406477703927429e-01,9.994608477301032412e-01,9.995076099098308964e-01,9.996630351980484441e-01,9.994474894570261059e-01,9.998819878184431742e-01,9.998177666908315553e-01,9.994433401850293386e-01,9.994712606453096670e-01,9.997794625217951703e-01,9.997282810171652656e-01,9.989321838968473477e-01,9.993686656207388941e-01,9.994026870514769456e-01,9.989356701318478082e-01,9.996006279490643465e-01,9.984914394395825177e-01,9.994169301983862885e-01,9.994097681112144027e-01,9.997108775391023716e-01,9.993523185772745787e-01
9.997330291616655096e-01,9.991652014390063341e-01,9.997189761841318578e-01,9.993242016746275436e-01,9.996957792888228056e-01,9.996990640458917055e-01,9.993757082716387963e-01,9.994392658392682316e-01,9.999695281459979324e-01,9.996814595588607855e-01,9.997169719633342000e-01,9.995499072575656507e-01,9.994359532536398749e-01,9.997379975853030176e-01,9.994887777017427144e-01,9.998410980628735789e-01,9.994308069736342892e-01,9.994281781377762908e-01,9.994197590085366345e-01,9.995526854453729015e-01,9.999922102272013058e-01,9.996057232690871430e-01,9.989031524893402514e-01,9.995864646738198411e-01,9.991122732224060332e-01,9.994150126099119458e-01,9.997707012639557300e-01,9.998557193840639234e-01,9.994362969613556080e-01,9.995696058985917842e-01,9.996577092127576503e-01,9.994554235825060529e-01,9.994117171185310511e-01,9.998665265930133383e-01,9.998698085230437460e-01
9.995092926344485429e-01,9.999488297623020383e-01,9.995525790461139426e-01,9.993171245649989931e-01,9.998371129888735664e-01,9.992418177260363743e-01,9.993937037551035019e-01,9.997852060380278960e-01,9.991179232881418626e-01,9.994888278925307956e-01,9.997098657725523863e-01,9.998964104716298040e-01,9.995322129267957267e-01,9.993781074268168751e-01,9.995514559866336413e-01,9.998833265737498976e-01,9.992380407877767823e-01,9.996640862378380898e-01,9.998926013125168932e-01,9.999810637901358490e-01,9.995010684473918383e-01,9.993678305953817009e-01,9.994385507662036927e-01,9.993987268463903062e-01,9.997742321628950712e-01,9.992894736478389328e-01,9.990749946948349614e-01,9.992916801291350515e-01,9.992493744565003055e-01,9.994721008806521922e-01,9.996738738316496287e-01,9.994110643438871566e-01,9.993034699515022101e-01,9.996569324559742009e-01,9.990355348789539125e-01
9.995008264177724921e-01,9.991289552810472818e-01,9.997712340217848048e-01,9.996296050746676931e-01,9.993093307860613228e-01,9.992238054507868172e-01,9.992160678377418614e-01,9.995256182527446631e-01,9.998216566131460370e-01,9.994982358986989057e-01,9.999257281895800320e-01,9.999641139291767233e-01,9.998384053192030940e-01,9.993657391197351414e-01,9.999866885550624529e-01,9.995521115061323236e-01,9.992343586404515143e-01,9.997548813543272184e-01,9.992069400635323895e-01,9.996351130946680152e-01,9.998014004642853392e-01,9.995670645499235007e-01,9.991942292900052314e-01,9.993899173834480676e-01,9.994600227976622175e-01,9.995710968990386691e-01,9.993784318062883809e-01,9.996167141699622283e-01,9.984779137379058422e-01,9.996350681652780290e-01,9.997025631830039893e-01,9.997266680224418112e-01,9.995494078102027391e-01,9.995477983008685952e-01,9.997105840556176348e-01
9.998103578463022334e-01,9.993544392439994706e-01,9.998659025348576312e-01,9.996672094065802705e-01,9.994776432199093952e-01,9.992171710250656869e-01,9.995683176954350824e-01,9.999663352196678234e-01,9.994948684766313818e-01,9.993957613260077144e-01,9.999769701404296329e-01,9.986791987479232136e-01,9.998305639544211587e-01,9.995008258870852202e-01,9.992544893027041075e-01,9.994315226672592090e-01,9.992462415228980932e-01,9.992364724640201423e-01,9.998539421784120584e-01,9.997202927367536684e-01,9.994183588751920366e-01,9.992872931695608862e-01,9.994052294404851544e-01,9.993667139389219578e-01,9.994325998342465933e-01,9.995099291991156321e-01,9.991257669585101864e-01,9.989926564249410612e-01,9.993089859771995265e-01,9.999022367375830500e-01,9.995875645872230875e-01,9.994515419751829333e-01,9.994401269700834423e-01,9.991886347649499012e-01,9.999171588440609604e-01
9.982135792919466510e-01,9.994779382598530937e-01,9.999861674421079982e-01,9.996653779294746300e-01,9.992148920348054020e-01,9.998283849539246759e-01,9.991049929972950494e-01,9.986530607313588437e-01,9.993018257212541444e-01,9.992351516471595918e-01,9.987569824388148332e-01,9.994389841063794355e-01,9.991507067859282110e-01,9.992027350957930487e-01,9.984373986854608862e-01,9.996025055945360061e-01,9.991057039437706289e-01,9.991811867502030653e-01,9.996786197248761496e-01,9.994093221003846894e-01,9.993699431842049119e-01,9.998025857882667511e-01,9.989052297611346054e-01,9.995083817802744575e-01,9.992528032332166354e-01,9.992721905098074231e-01,9.992416128222327831e-01,9.999350035726473074e-01,9.994684816274870265e-01,9.995011701029643536e-01,9.993916342940846187e-01,9.991648513857878111e-01,9.991852873222177855e-01,9.992058164079228311e-01,9.992773769475361556e-01
9.990890782515190471e-01,9.994067089266746029e-01,9.990615803891169655e-01,9.991581990235701705e-01,9.997645068230527343e-01,9.992225868801847266e-01,9.995922129018479652e-01,9.996392715618589442e-01,9.993677916011505236e-01,9.994562150507163567e-01,9.993644204831616529e-01,9.994485489721499638e-01,9.988036131653891259e-01,9.994115308146486187e-01,9.984120999901834326e-01,9.988290225979243875e-01,9.986081165493339018e-01,9.994652071968881391e-01,9.993690324488582188e-01,9.988354072956958651e-01,9.997224390768735258e-01,9.990734820744128220e-01,9.993909958681852501e-01,9.993576245039794692e-01,9.993189032897062951e-01,9.999020169837878891e-01,9.989221724818727610e-01,9.991585753014221583e-01,9.994563675094089161e-01,9.983265250802367818e-01,9.986698706216634580e-01,9.997402912144283116e-01,9.988960472774679467e-01,9.992656652027275266e-01,9.992370299863424510e-01
9.998466698331121005e-01,9.990832525128414687e-01,9.991096088169941769e-01,9.999101892001313052e-01,9.999156444189133408e-01,9.994002056016085822e-01,9.989370495018627949e-01,9.992200344685280289e-01,9.992332114784957531e-01,9.984171121254473702e-01,9.997683409720959924e-01,9.993703064946015679e-01,9.994271802117663528e-01,9.982323994307958914e-01,9.997562603618757038e-01,9.994499332707350581e-01,9.992046956476251518e-01,9.987890700179645753e-01,9.996714110441021761e-01,9.990552065110974711e-01,9.988174989526495962e-01,9.995015985835485894e-01,9.996271143049642038e-01,9.982409986256736145e-01,9.986756769964557634e-01,9.993226235662515666e-01,9.999263245142833156e-01,9.992810070875052242e-01,9.998414491900394774e-01,9.992562050575922727e-01,9.990499676392063932e-01,9.991504078875105277e-01,9.992510401108223306e-01,9.998794343355708047e-01,9.995785211744037113e-01
9.993782995833982996e-01,9.991317980859383274e-01,9.990649200507585315e-01,9.992169539038692205e-01,9.992584890855066293e-01,9.996885116254884407e-01,9.991226163580109176e-01,9.992902073204352753e-01,9.993047190977202288e-01,9.991966058239255544e-01,9.987808547340483178e-01,9.987098070081427137e-01,9.991388762224495679e-01,9.995882767408420522e-01,9.983674269169114934e-01,9.989084167003550174e-01,9.996913887778762220e-01,9.997023010143084587e-01,9.988982369801411298e-01,9.990690631104001129e-01,9.997172981441275752e-01,9.997937659116463704e-01,9.994682060236961263e-01,9.994366041126193645e-01,9.992899578329952348e-01,9.999468266830986440e-01,9.996772627623633500e-01,9.990459222440128961e-01,9.994783068818753335e-01,9.995402096450819451e-01,9.996839417974694442e-01,9.995738718369525655e-01,9.986077042873655607e-01,9.989594452939887237e-01,9.978367452306892149e-01
9.993367906382014665e-01,9.997468987297528642e-01,9.992161115997075793e-01,9.999322140153724670e-01,9.994819709440528888e-01,9.989315234254243503e-01,9.997852731312329988e-01,9.997605073780017060e-01,9.997866450205570299e-01,9.964407399646403318e-01,9.990994208674862653e-01,9.997876621606990311e-01,9.992307277427773249e-01,9.983781969774045972e-01,9.995691407368095804e-01,9.999972577718995170e-01,9.984983340162094656e-01,9.989072963584721965e-01,9.993591872335764181e-01,9.990615073500264121e-01,9.991233701792634481e-01,9.997970933652620129e-01,9.982779015185034854e-01,9.986032711998790168e-01,9.993899452833073793e-01,9.999193369189407488e-01,9.990666229861364656e-01,9.995473294329096925e-01,9.993398167308333857e-01,9.987689660282313975e-01,9.995338573404155547e-01,9.981454069880100199e-01,9.976065359060252158e-01,9.992386596447663250e-01,9.986465695375723595e-01
9.985783817193421008e-01,9.995714793370141793e-01,9.988409790920900200e-01,9.979688076956492182e-01,9.977921847035279290e-01,9.987822271259527707e-01,9.989513238569341924e-01,9.989560286958450996e-01,9.993122119704881401e-01,9.995380119439154498e-01,9.991060193108808329e-01,9.994364051084901890e-01,9.995461284179210093e-01,9.984254549434031789e-01,9.994278236299609652e-01,9.995151973466301909e-01,9.994795362451159848e-01,9.994244504749362212e-01,9.994459943469765628e-01,9.993272150236314211e-01,9.992833191747073629e-01,9.994398298589092233e-01,9.989130260341128054e-01,9.992378698472390575e-01,9.990676194996392923e-01,9.995346896011567672e-01,9.982284527950087138e-01,9.990378217872333266e-01,9.990039306794123997e-01,9.990074762922211971e-01,9.993797864120513852e-01,9.996461090516168824e-01,9.990840122397697254e-01,9.992744676628474432e-01,9.994342330106290584e-01
9.999420200299723449e-01,9.963222718259102662e-01,9.997446936604704737e-01,9.983809319475709376e-01,9.992434157720224697e-01,9.981054835076891285e-01,9.987874465584677397e-01,9.989592284278018264e-01,9.985322572194832436e-01,9.985322572194832436e-01,9.991135443424419282e-01,9.991588102694080042e-01,9.996903936925599643e-01,9.997002574662385843e-01,9.982437382301849738e-01,9.996564359370764263e-01,9.999925667477627123e-01,9.991679511023956461e-01,9.985986541094419300e-01,9.996208566216752134e-01,9.994916521726185943e-01,9.990617729065855990e-01,9.992142320508623499e-01,9.985484825095849448e-01,9.990382850515334701e-01,9.992670347350451898e-01,9.993257688439043385e-01,9.990593579930824308e-01,9.988940432313453410e-01,9.994773786045302311e-01,9.991515501091852158e-01,9.989012494528033415e-01,9.970407523288136176e-01,9.989827935363337907e-01,9.999036001812342533e-01
9.989890137477064336e-01,9.997726197943245241e-01,9.988366185470046732e-01,9.994975294544536926e-01,9.990763405448179757e-01,9.993643799997102839e-01,9.988359578148817697e-01,9.981685233057721041e-01,9.991915930742271135e-01,9.985629823598715094e-01,9.995787649527512198e-01,9.989613440417567380e-01,9.980297650569778245e-01,9.996893562076898387e-01,9.982737991258586741e-01,9.988827325321205652e-01,9.998188098637422749e-01,9.999574957075810788e-01,9.993859971588200386e-01,9.988301916189938900e-01,9.977500802984813344e-01,9.988484298659895400e-01,9.982448427417024428e-01,9.993131922155186198e-01,9.993179153643260149e-01,9.997808339357096008e-01,9.992612925889051700e-01,9.990339714120253234e-01,9.993576167450135550e-01,9.987965263281165518e-01,9.992834938237158404e-01,9.988904680677684889e-01,9.967268000534351691e-01,9.990542778118195466e-01,9.989620648754139465e-01
9.988430060444498659e-01,9.991635677797205961e-01,9.995052208057235710e-01,9.985213466895593859e-01,9.956731702662172667e-01,9.995231366585397570e-01,9.989623508852206735e-01,9.986095586660218570e-01,9.989006610207273873e-01,9.988932881172859490e-01,9.990801884865816440e-01,9.996068940837621319e-01,9.979342582026127229e-01,9.989747673228028813e-01,9.979555094748239208e-01,9.997488698107707128e-01,9.986816334503164638e-01,9.995268746654949465e-01,9.989355509898721897e-01,9.989807938218114858e-01,9.991738361376401034e-01,9.987255449040749467e-01,9.996619999362452713e-01,9.995833016565791596e-01,9.988790731177626947e-01,9.945766072950726899e-01,9.980023536196594991e-01,9.976818412326646790e-01,9.995004781139268379e-01,9.994366856474804495e-01,9.994390950408856833e-01,9.987286099122524297e-01,9.994150972916968634e-01,9.990785257229692906e-01,9.988534832592674828e-01
9.989119862366078184e-01,9.991142649317502622e-01,9.999482112795580191e-01,9.992267459480367320e-01,9.991447141648125418e-01,9.994857854697755117e-01,9.991189263857152003e-01,9.989924951891003824e-01,9.995390427904540243e-01,9.993487988460738602e-01,9.992288517236153078e-01,9.995174381333415958e-01,9.987027443393844406e-01,9.991481702187902103e-01,9.997803520604682248e-01,9.991321356451061675e-01,9.988590230858792607e-01,9.988721619689721054e-01,9.997919646659355619e-01,9.997053149678708506e-01,9.989265053841828168e-01,9.990043930061855981e-01,9.991228132667938633e-01,9.994848379400329552e-01,9.990707577895452385e-01,9.990598512469318626e-01,9.999840991083850383e-01,9.995370414948837601e-01,9.995370414948837601e-01,9.979817965173752858e-01,9.994267592400684075e-01,9.994268702621871281e-01,9.989142133274261370e-01,9.988256443286387398e-01,9.999705339395869030e-01
